      Date         Time   Rge    Ht  Ambig
2005/01/02 13:49:55.951 155.9  92.5      1
2005/01/02 13:50:21.455 267.9  90.6      1
2005/01/02 13:50:24.922 181.9  98.6      1
2005/01/02 13:50:24.918 183.9  99.8      1
2005/01/02 13:50:30.601 191.9  84.4      1
2005/01/02 13:50:54.328 126.0  82.6      1
2005/01/02 13:50:54.735 112.0  94.3      1
2005/01/02 13:51:28.034 108.0 100.0      1
2005/01/02 13:51:48.104 261.9  91.9      1
2005/01/02 13:51:53.048 177.9  98.6      1
2005/01/02 13:51:53.052 179.9  99.7      1
2005/01/02 13:52:03.728 118.0  87.8      1
2005/01/02 13:52:03.731 120.0  89.0      1
2005/01/02 13:53:04.037 219.9  91.1      1
2005/01/02 13:53:29.825 155.9  86.5      1
2005/01/02 13:53:29.825 153.9  85.4      1
2005/01/02 13:53:33.840 177.9  88.0      1
2005/01/02 13:53:47.672 183.9  87.2      1
2005/01/02 13:53:47.672 181.9  86.5      1
2005/01/02 13:54:29.317 149.9  80.0      1
2005/01/02 13:54:46.403 130.0  81.5      1
2005/01/02 13:55:07.429 106.0  87.8      1
2005/01/02 13:55:07.429 104.0  86.1      1
2005/01/02 13:55:30.425 104.0  86.0      1
2005/01/02 13:55:30.425 102.0  84.3      1
2005/01/02 13:55:31.500 195.9  88.6      1
2005/01/02 13:56:05.444 159.9  94.9      1
2005/01/02 13:56:05.444 161.9  96.0      1
2005/01/02 13:56:07.362 165.9  94.2      1
2005/01/02 13:56:11.858 122.0  96.7      1
2005/01/02 13:56:20.578 179.9  88.9      1
2005/01/02 13:56:44.388 265.9  89.8      1
2005/01/02 13:56:44.388 267.9  90.0      1
2005/01/02 13:56:44.388 263.9  87.4      1
2005/01/02 13:56:44.388 265.9  89.8      1
2005/01/02 13:57:09.840 120.0  98.2      1
2005/01/02 13:57:39.026 159.9  78.2      1
2005/01/02 13:57:43.183 120.0  88.9      1
2005/01/02 13:58:03.556 191.9  92.6      1
2005/01/02 13:58:12.384 191.9  88.7      1
2005/01/02 13:58:12.381 189.9  90.7      1
2005/01/02 13:58:12.884 271.9  94.6      1
2005/01/02 13:58:22.455 193.9  88.2      1
2005/01/02 13:58:22.504 157.9  89.9      1
2005/01/02 13:58:26.642 100.0  76.5      1
2005/01/02 13:58:26.646 102.0  77.9      1
2005/01/02 13:58:42.257 201.9  84.3      1
2005/01/02 13:58:42.254 199.9  83.4      1
2005/01/02 13:58:48.597 189.9  88.9      1
2005/01/02 13:58:48.597 187.9  88.0      1
2005/01/02 13:58:48.761 110.0  98.3      1
2005/01/02 13:59:10.354 223.9  83.4      1
2005/01/02 13:59:19.451 163.9  88.5      1
2005/01/02 13:59:21.784 126.0  85.1      1
2005/01/02 13:59:21.787 124.0  84.2      1
2005/01/02 14:00:09.321 134.0  92.9      1
2005/01/02 14:00:09.321 132.0  91.6      1
2005/01/02 14:00:10.743 185.9  80.0      1
2005/01/02 14:00:24.698  98.0  86.5      1
2005/01/02 14:00:24.701 100.0  88.2      1
2005/01/02 14:00:53.787 201.9  82.0      1
2005/01/02 14:00:53.851 203.9  82.2      1
2005/01/02 14:01:38.410 161.9  90.2      1
2005/01/02 14:01:38.410 159.9  89.5      1
2005/01/02 14:01:58.858 114.0  90.4      1
2005/01/02 14:02:18.026 187.9  89.0      1
2005/01/02 14:02:20.205 118.0  90.5      1
2005/01/02 14:02:21.593 261.9  93.3      1
2005/01/02 14:02:21.608 259.9  92.2      1
2005/01/02 14:02:47.134 102.0  93.9      1
2005/01/02 14:02:47.134 100.0  92.0      1
2005/01/02 14:02:56.466 153.9  81.5      1
2005/01/02 14:02:56.466 151.9  80.8      1
2005/01/02 14:03:03.791 159.9  88.8      1
2005/01/02 14:03:03.791 161.9  90.1      1
2005/01/02 14:03:25.578 193.9  97.3      1
2005/01/02 14:03:30.784 122.0  76.4      1
2005/01/02 14:03:50.056  96.0  82.1      1
2005/01/02 14:04:10.201  98.0  91.4      1
2005/01/02 14:04:37.978 120.0  80.7      1
2005/01/02 14:05:01.989 271.9  92.8      1
2005/01/02 14:05:01.981 130.0  85.2      1
2005/01/02 14:05:03.321 271.9  90.1      1
2005/01/02 14:05:03.321 273.9  90.6      1
2005/01/02 14:05:12.112 229.9  85.8      1
2005/01/02 14:05:22.612 116.0  96.6      1
2005/01/02 14:05:24.515 112.0  96.3      1
2005/01/02 14:05:29.067 173.9  87.8      1
2005/01/02 14:05:29.063 171.9  86.7      1
2005/01/02 14:05:29.063 169.9  83.8      1
2005/01/02 14:05:30.959 193.9  85.9      1
2005/01/02 14:05:44.690 118.0  95.8      1
2005/01/02 14:05:52.769 175.9  84.1      1
2005/01/02 14:06:10.347 199.9  83.5      1
2005/01/02 14:06:17.899 120.0  90.5      1
2005/01/02 14:06:24.989 179.9  91.9      1
2005/01/02 14:06:35.269 191.9  89.4      1
2005/01/02 14:06:37.298 106.0  84.9      1
2005/01/02 14:06:37.332 104.0  83.4      1
2005/01/02 14:06:47.075 102.0  95.9      1
2005/01/02 14:06:47.075 104.0  97.8      1
2005/01/02 14:07:00.526  92.0  80.0      1
2005/01/02 14:07:28.690 225.9  94.2      1
2005/01/02 14:07:38.108 114.0  88.1      1
2005/01/02 14:08:05.832 225.9  85.3      1
2005/01/02 14:08:05.802 227.9  85.7      1
2005/01/02 14:08:19.858 225.9  91.4      1
2005/01/02 14:08:22.052 134.0  95.9      1
2005/01/02 14:09:01.545 126.0  92.5      1
2005/01/02 14:09:01.545 124.0  90.8      1
2005/01/02 14:09:02.802 149.9  88.2      1
2005/01/02 14:09:35.668 171.9  93.2      1
2005/01/02 14:09:35.668 173.9  94.5      1
2005/01/02 14:09:37.090 110.0  88.2      1
2005/01/02 14:09:54.776 289.9  87.5      1
2005/01/02 14:10:14.149 110.0  87.4      1
2005/01/02 14:10:23.048 130.0  86.1      1
2005/01/02 14:10:23.048 128.0  85.3      1
2005/01/02 14:10:25.589 108.0  90.8      1
2005/01/02 14:10:36.317 124.0  99.2      1
2005/01/02 14:10:44.739 114.0  92.9      1
2005/01/02 14:11:19.216 183.9  84.8      1
2005/01/02 14:12:09.481 339.9  89.6      1
2005/01/02 14:12:32.608 227.9  85.7      1
2005/01/02 14:12:33.231 179.9  86.2      1
2005/01/02 14:12:44.351 179.9  87.6      1
2005/01/02 14:12:44.534 100.0  96.4      1
2005/01/02 14:12:50.183 114.0 100.1      1
2005/01/02 14:12:50.183 112.0  98.3      1
2005/01/02 14:12:53.817 163.9  96.2      1
2005/01/02 14:13:02.896 163.9  82.2      1
2005/01/02 14:13:07.948 179.9  92.5      1
2005/01/02 14:13:49.097 151.9  89.7      1
2005/01/02 14:13:49.097 153.9  90.3      1
2005/01/02 14:13:59.918 149.9  91.8      1
2005/01/02 14:14:20.504 114.0  93.9      1
2005/01/02 14:14:20.496 112.0  92.2      1
2005/01/02 14:14:20.500 110.0  90.6      1
2005/01/02 14:14:25.298 112.0  81.6      1
2005/01/02 14:14:25.298 114.0  83.3      1
2005/01/02 14:14:36.254 169.9  92.4      1
2005/01/02 14:14:53.642 175.9  84.5      1
2005/01/02 14:14:57.687 241.9  90.5      1
2005/01/02 14:14:57.720 243.9  87.9      1
2005/01/02 14:16:07.660 124.0  99.4      1
2005/01/02 14:16:07.705 120.0  96.3      1
2005/01/02 14:16:17.377 151.9  94.8      1
2005/01/02 14:16:44.022  96.0  83.8      1
2005/01/02 14:16:48.265 130.0  90.2      1
2005/01/02 14:16:48.534 104.0  86.6      1
2005/01/02 14:16:59.108 110.0  96.1      1
2005/01/02 14:17:04.713 130.0  99.7      1
2005/01/02 14:17:04.974 108.0  93.8      1
2005/01/02 14:17:40.728 132.0  90.1      1
2005/01/02 14:18:08.791 171.9  87.4      1
2005/01/02 14:18:08.806 173.9  88.4      1
2005/01/02 14:18:17.451 233.9  84.3      1
2005/01/02 14:19:50.716 167.9  95.6      1
2005/01/02 14:20:00.343 185.9  81.9      1
2005/01/02 14:20:01.672 108.0  88.4      1
2005/01/02 14:20:19.478 165.9  91.5      1
2005/01/02 14:20:19.504 167.9  93.5      1
2005/01/02 14:20:29.858 173.9  87.7      1
2005/01/02 14:20:35.739 169.9  85.8      1
2005/01/02 14:20:35.731 167.9  85.3      1
2005/01/02 14:21:10.048 120.0  87.9      1
2005/01/02 14:21:15.437 104.0  94.6      1
2005/01/02 14:21:34.321 255.9  85.5      1
2005/01/02 14:21:43.687 221.9  88.8      1
2005/01/02 14:21:43.683 223.9  89.8      1
2005/01/02 14:22:23.668 104.0  94.6      1
2005/01/02 14:22:23.668 100.0  91.1      1
2005/01/02 14:22:30.384 151.9  88.5      1
2005/01/02 14:22:30.384 153.9  90.1      1
2005/01/02 14:22:35.657 313.9  91.1      1
2005/01/02 14:22:35.653 311.9  90.7      1
2005/01/02 14:22:38.817 225.9  91.9      1
2005/01/02 14:23:05.146 159.9  83.3      1
2005/01/02 14:23:05.142 161.9  84.2      1
2005/01/02 14:23:09.534 203.9  93.9      1
2005/01/02 14:23:46.090 126.0  94.3      1
2005/01/02 14:23:46.093 124.0  92.7      1
2005/01/02 14:23:47.235 134.0  84.8      1
2005/01/02 14:23:47.239 130.0  81.3      1
2005/01/02 14:24:24.888 197.9  88.8      1
2005/01/02 14:24:27.735 106.0  94.4      1
2005/01/02 14:24:53.933 193.9  87.1      1
2005/01/02 14:25:13.862  96.0  91.6      1
2005/01/02 14:25:13.862  98.0  93.8      1
2005/01/02 14:25:24.851 179.9  92.6      1
2005/01/02 14:25:24.851 177.9  93.5      1
2005/01/02 14:25:27.213 110.0  92.9      1
2005/01/02 14:25:35.138 185.9  89.9      1
2005/01/02 14:25:35.134 183.9  88.7      1
2005/01/02 14:26:15.892 187.9  80.1      1
2005/01/02 14:26:20.675 199.9  84.3      1
2005/01/02 14:26:20.675 197.9  83.0      1
2005/01/02 14:26:29.160 124.0  87.0      1
2005/01/02 14:26:29.160 122.0  85.6      1
2005/01/02 14:26:29.205 126.0  88.2      1
2005/01/02 14:26:41.284 183.9  84.6      1
2005/01/02 14:26:41.291 185.9  85.5      1
2005/01/02 14:26:48.201 203.9  95.0      1
2005/01/02 14:26:49.396 263.9  88.8      1
2005/01/02 14:26:49.381 261.9  87.2      1
2005/01/02 14:26:49.381 259.9  86.5      1
2005/01/02 14:26:53.963  98.0  85.2      1
2005/01/02 14:26:53.966 102.0  88.5      1
2005/01/02 14:26:55.190 149.9  92.2      1
2005/01/02 14:27:34.869 134.0  92.0      1
2005/01/02 14:27:45.713 203.9  86.3      1
2005/01/02 14:27:45.716 201.9  86.3      1
2005/01/02 14:27:47.392 122.0  95.1      1
2005/01/02 14:28:17.474 167.9  90.1      1
2005/01/02 14:28:19.157 157.9  79.6      1
2005/01/02 14:28:19.157 155.9  79.1      1
2005/01/02 14:28:28.787 116.0  90.2      1
2005/01/02 14:28:53.728 157.9  86.8      1
2005/01/02 14:29:14.970  94.0  86.8      1
2005/01/02 14:29:14.970  92.0  84.9      1
2005/01/02 14:29:15.000  90.0  83.3      1
2005/01/02 14:29:17.981 124.0  94.6      1
2005/01/02 14:29:17.981 126.0  96.2      1
2005/01/02 14:29:41.377 118.0  96.0      1
2005/01/02 14:29:54.067 151.9  97.2      1
2005/01/02 14:29:54.082 149.9  94.6      1
2005/01/02 14:29:59.526 167.9  90.2      1
2005/01/02 14:30:03.108 114.0  93.2      1
2005/01/02 14:30:03.108 116.0  95.3      1
2005/01/02 14:30:21.716 273.9  89.8      1
2005/01/02 14:30:25.858 122.0  90.8      1
2005/01/02 14:30:50.463 132.0  82.3      1
2005/01/02 14:30:50.466 130.0  81.2      1
2005/01/02 14:31:10.007 161.9  84.0      1
2005/01/02 14:31:10.007 229.9  94.8      1
2005/01/02 14:31:11.325 163.9  84.5      1
2005/01/02 14:31:11.325 161.9  84.2      1
2005/01/02 14:31:22.828 155.9  89.9      1
2005/01/02 14:31:22.825 157.9  91.3      1
2005/01/02 14:31:47.858 199.9  91.0      1
2005/01/02 14:32:16.127 114.0  95.7      1
2005/01/02 14:32:16.127 112.0  93.9      1
2005/01/02 14:32:17.989 112.0  93.0      1
2005/01/02 14:32:19.392 247.9  92.1      1
2005/01/02 14:32:19.384 245.9  88.4      1
2005/01/02 14:33:19.515 130.0  89.0      1
2005/01/02 14:33:23.623 155.9  92.7      1
2005/01/02 14:33:39.836 118.0  93.5      1
2005/01/02 14:33:39.836 116.0  91.9      1
2005/01/02 14:33:44.511 179.9  82.8      1
2005/01/02 14:33:57.492 102.0  97.6      1
2005/01/02 14:33:57.492 100.0  95.7      1
2005/01/02 14:34:08.332 155.9  84.4      1
2005/01/02 14:34:08.328 153.9  81.6      1
2005/01/02 14:34:26.981 106.0  93.3      1
2005/01/02 14:34:37.295 120.0  93.6      1
2005/01/02 14:34:37.295 118.0  93.5      1
2005/01/02 14:34:53.037 163.9  97.3      1
2005/01/02 14:34:53.037 161.9  95.0      1
2005/01/02 14:34:58.963 187.9  89.0      1
2005/01/02 14:35:05.175  98.0  86.2      1
2005/01/02 14:35:08.492 183.9  91.4      1
2005/01/02 14:35:08.492 181.9  91.6      1
2005/01/02 14:35:50.078 104.0  92.5      1
2005/01/02 14:35:50.078 102.0  90.8      1
2005/01/02 14:36:17.433 132.0  89.8      1
2005/01/02 14:36:20.825 114.0  89.1      1
2005/01/02 14:36:20.825 112.0  87.3      1
2005/01/02 14:36:31.791 130.0  94.5      1
2005/01/02 14:36:31.791 132.0  96.5      1
2005/01/02 14:36:46.429 199.9  98.0      1
2005/01/02 14:36:53.597 237.9  91.9      1
2005/01/02 14:37:04.381 153.9  81.7      1
2005/01/02 14:37:29.257 151.9  84.1      1
2005/01/02 14:37:40.604 195.9  92.4      1
2005/01/02 14:38:05.373 157.9  87.4      1
2005/01/02 14:38:05.373 155.9  86.3      1
2005/01/02 14:38:38.067 175.9  79.1      1
2005/01/02 14:39:00.739 223.9  84.9      1
2005/01/02 14:39:02.071 265.9  86.8      1
2005/01/02 14:39:39.093 233.9  92.1      1
2005/01/02 14:39:39.093 231.9  93.4      1
2005/01/02 14:39:43.369 151.9  84.8      1
2005/01/02 14:39:43.369 153.9  85.8      1
2005/01/02 14:40:01.638 187.9  84.6      1
2005/01/02 14:40:08.116 203.9  88.4      1
2005/01/02 14:40:37.172 171.9  93.4      1
2005/01/02 14:41:21.209 201.9  86.3      1
2005/01/02 14:41:21.209 203.9  87.6      1
2005/01/02 14:41:22.298 167.9  96.0      1
2005/01/02 14:41:32.589 265.9  91.2      1
2005/01/02 14:41:32.589 267.9  91.4      1
2005/01/02 14:41:33.250 173.9  92.9      1
2005/01/02 14:41:33.250 171.9  92.5      1
2005/01/02 14:41:46.030 229.9  90.7      1
2005/01/02 14:42:38.623 203.9  87.9      1
2005/01/02 14:42:40.306 221.9  83.7      1
2005/01/02 14:42:59.313 163.9  78.2      1
2005/01/02 14:43:08.425 237.9  86.1      1
2005/01/02 14:43:08.425 239.9  87.0      1
2005/01/02 14:43:27.295 132.0  92.9      1
2005/01/02 14:43:29.007 191.9  89.6      1
2005/01/02 14:43:29.007 193.9  90.4      1
2005/01/02 14:43:29.004 189.9  89.4      1
2005/01/02 14:43:50.504 191.9  87.4      1
2005/01/02 14:43:53.713 219.9  86.1      1
2005/01/02 14:44:12.601 253.9  93.5      1
2005/01/02 14:44:14.172 195.9  87.9      1
2005/01/02 14:45:09.698 122.0  83.8      1
2005/01/02 14:45:09.698 124.0  85.0      1
2005/01/02 14:45:12.780  94.0  86.7      1
2005/01/02 14:45:12.776  92.0  84.9      1
2005/01/02 14:45:26.716 195.9  96.0      1
2005/01/02 14:45:29.839 106.0  95.0      1
2005/01/02 14:45:29.836 104.0  93.4      1
2005/01/02 14:45:33.709 112.0  95.2      1
2005/01/02 14:45:52.597 114.0  91.8      1
2005/01/02 14:46:03.530 193.9  92.5      1
2005/01/02 14:46:03.530 191.9  91.5      1
2005/01/02 14:46:09.448 122.0  96.1      1
2005/01/02 14:46:41.418 132.0  87.4      1
2005/01/02 14:46:41.418 134.0  89.0      1
2005/01/02 14:46:44.545 126.0  90.7      1
2005/01/02 14:46:57.552 251.9  91.6      1
2005/01/02 14:47:12.907 201.9  83.8      1
2005/01/02 14:47:41.552 122.0  94.5      1
2005/01/02 14:47:54.929 169.9  78.2      1
2005/01/02 14:47:54.925 171.9  78.6      1
2005/01/02 14:48:14.750 151.9  94.4      1
2005/01/02 14:48:24.784 201.9  84.9      1
2005/01/02 14:48:24.784 199.9  84.4      1
2005/01/02 14:48:34.164 189.9  86.8      1
2005/01/02 14:48:34.160 187.9  87.4      1
2005/01/02 14:49:03.478 153.9  84.6      1
2005/01/02 14:49:05.123 149.9  86.9      1
2005/01/02 14:49:05.093 151.9  88.4      1
2005/01/02 14:49:30.063 128.0  90.7      1
2005/01/02 14:49:30.063 130.0  93.5      1
2005/01/02 14:49:30.067 126.0  89.0      1
2005/01/02 14:49:30.362 189.9  84.9      1
2005/01/02 14:49:30.362 187.9  83.7      1
2005/01/02 14:49:41.716 151.9  93.7      1
2005/01/02 14:49:41.716 149.9  92.7      1
2005/01/02 14:49:58.022 191.9  91.5      1
2005/01/02 14:50:12.246 169.9  87.4      1
2005/01/02 14:50:14.903 120.0  90.3      1
2005/01/02 14:50:14.884 118.0  88.8      1
2005/01/02 14:50:17.190  96.0  88.2      1
2005/01/02 14:50:18.153 157.9  84.4      1
2005/01/02 14:50:18.168 159.9  85.3      1
2005/01/02 14:50:42.537 195.9  96.6      1
2005/01/02 14:50:54.093 116.0  81.5      1
2005/01/02 14:51:04.284 181.9  82.9      1
2005/01/02 14:51:04.966 149.9  90.6      1
2005/01/02 14:51:32.138 163.9  90.2      1
2005/01/02 14:51:32.142 165.9  91.4      1
2005/01/02 14:51:47.996 223.9  89.2      1
2005/01/02 14:51:47.996 225.9  89.1      1
2005/01/02 14:52:19.888 130.0  97.8      1
2005/01/02 14:52:26.306 108.0  88.8      1
2005/01/02 14:52:29.567 173.9  83.2      1
2005/01/02 14:53:03.332 165.9  83.9      1
2005/01/02 14:53:03.332 167.9  84.8      1
2005/01/02 14:53:24.287 189.9  89.0      1
2005/01/02 14:53:34.683 191.9  86.8      1
2005/01/02 14:53:34.683 189.9  86.5      1
2005/01/02 14:53:36.784 171.9  91.6      1
2005/01/02 14:53:36.776 169.9  89.6      1
2005/01/02 14:53:57.067 116.0  83.2      1
2005/01/02 14:53:57.825 219.9  89.0      1
2005/01/02 14:54:14.530 134.0  88.2      1
2005/01/02 14:54:14.519 132.0  86.9      1
2005/01/02 14:54:27.843 227.9  94.9      1
2005/01/02 14:55:01.862 126.0  94.0      1
2005/01/02 14:55:04.679 197.9  87.3      1
2005/01/02 14:55:04.683 195.9  89.2      1
2005/01/02 14:55:25.138 193.9  87.0      1
2005/01/02 14:55:25.172 195.9  86.1      1
2005/01/02 14:55:32.821 114.0  98.3      1
2005/01/02 14:55:47.612 151.9  84.6      1
2005/01/02 14:55:47.608 149.9  83.1      1
2005/01/02 14:55:56.772 219.9  88.6      1
2005/01/02 14:56:16.116 183.9  81.1      1
2005/01/02 14:56:16.116 181.9  80.7      1
2005/01/02 14:56:34.761 183.9  81.9      1
2005/01/02 14:56:34.750 181.9  81.8      1
2005/01/02 14:56:55.153 153.9  84.5      1
2005/01/02 14:57:23.515 171.9  91.1      1
2005/01/02 14:57:23.511 169.9  90.4      1
2005/01/02 14:57:44.205 116.0  90.4      1
2005/01/02 14:57:44.201 112.0  87.2      1
2005/01/02 14:57:52.537 134.0  96.4      1
2005/01/02 14:58:04.381 122.0  84.7      1
2005/01/02 14:58:06.011 120.0  89.8      1
2005/01/02 14:58:13.164 263.9  89.9      1
2005/01/02 14:58:45.276 108.0  97.8      1
2005/01/02 14:58:50.664 114.0  96.8      1
2005/01/02 14:58:57.086 159.9  87.6      1
2005/01/02 14:58:57.082 157.9  85.8      1
2005/01/02 14:58:57.392 167.9  84.3      1
2005/01/02 14:59:08.922 126.0  89.4      1
2005/01/02 14:59:08.922 124.0  87.6      1
2005/01/02 14:59:10.948 165.9  87.0      1
2005/01/02 14:59:10.948 163.9  80.5      1
2005/01/02 14:59:14.474 175.9  88.8      1
2005/01/02 14:59:38.877 151.9  92.8      1
2005/01/02 14:59:47.649 163.9  91.5      1
2005/01/02 14:59:47.653 161.9  89.6      1
2005/01/02 15:00:18.679 185.9  90.9      1
2005/01/02 15:00:33.910 219.9  85.9      1
2005/01/02 15:00:42.526 106.0  92.6      1
2005/01/02 15:00:42.526 108.0  93.8      1
2005/01/02 15:00:47.646 189.9  82.7      1
2005/01/02 15:00:47.623 187.9  81.8      1
2005/01/02 15:01:14.168 185.9  91.1      1
2005/01/02 15:01:14.168 183.9  88.5      1
2005/01/02 15:01:38.918 161.9  85.5      1
2005/01/02 15:01:55.601 159.9  86.7      1
2005/01/02 15:01:55.597 161.9  86.2      1
2005/01/02 15:01:55.597 157.9  85.5      1
2005/01/02 15:02:10.496 191.9  90.9      1
2005/01/02 15:02:10.493 189.9  89.2      1
2005/01/02 15:02:12.172 167.9  81.6      1
2005/01/02 15:02:12.575 130.0  95.7      1
2005/01/02 15:02:12.575 128.0  94.5      1
2005/01/02 15:02:21.007 118.0  92.1      1
2005/01/02 15:03:20.634 116.0  90.7      1
2005/01/02 15:03:25.108 273.9  89.7      1
2005/01/02 15:03:37.672 187.9  85.9      1
2005/01/02 15:03:39.724 219.9  88.9      1
2005/01/02 15:03:44.410 157.9  85.2      1
2005/01/02 15:03:44.410 155.9  84.4      1
2005/01/02 15:03:58.638 171.9  85.3      1
2005/01/02 15:04:03.492 155.9  95.1      1
2005/01/02 15:04:51.567 167.9  89.8      1
2005/01/02 15:04:51.567 169.9  91.2      1
2005/01/02 15:05:05.955 163.9  84.2      1
2005/01/02 15:05:12.806 128.0  86.2      1
2005/01/02 15:05:12.798 130.0  87.5      1
2005/01/02 15:06:08.631 108.0  90.5      1
2005/01/02 15:06:08.631 106.0  89.3      1
2005/01/02 15:06:08.631 110.0  92.5      1
2005/01/02 15:06:26.325 185.9  87.7      1
2005/01/02 15:06:26.328 183.9  87.3      1
2005/01/02 15:06:27.448 165.9  90.4      1
2005/01/02 15:06:27.448 167.9  91.3      1
2005/01/02 15:06:28.795 183.9  80.7      1
2005/01/02 15:07:05.575 157.9  93.0      1
2005/01/02 15:07:05.575 155.9  92.7      1
2005/01/02 15:07:21.690 189.9  91.4      1
2005/01/02 15:07:41.866 114.0  83.6      1
2005/01/02 15:07:54.978 104.0  97.3      1
2005/01/02 15:08:06.269 118.0  86.2      1
2005/01/02 15:08:20.668  98.0  91.8      1
2005/01/02 15:08:25.992 134.0  90.7      1
2005/01/02 15:08:35.213 124.0  94.0      1
2005/01/02 15:08:39.063 173.9  95.1      1
2005/01/02 15:08:44.108 116.0  91.4      1
2005/01/02 15:08:44.104 114.0  89.7      1
2005/01/02 15:08:50.780 167.9  85.3      1
2005/01/02 15:08:50.780 169.9  87.2      1
2005/01/02 15:10:09.007 173.9  83.0      1
2005/01/02 15:10:37.392 175.9  85.7      1
2005/01/02 15:10:47.761 165.9  96.5      1
2005/01/02 15:10:47.761 163.9  95.6      1
2005/01/02 15:11:05.548 167.9  77.3      1
2005/01/02 15:11:18.575 120.0  94.9      1
2005/01/02 15:11:38.765 169.9  91.2      1
2005/01/02 15:11:38.765 171.9  92.0      1
2005/01/02 15:11:42.142 104.0  87.6      1
2005/01/02 15:12:13.780 122.0  89.7      1
2005/01/02 15:12:22.511 167.9  97.7      1
2005/01/02 15:12:58.563 175.9  83.3      1
2005/01/02 15:12:58.563 173.9  79.0      1
2005/01/02 15:13:04.903 134.0  93.6      1
2005/01/02 15:13:04.907 132.0  92.1      1
2005/01/02 15:13:55.507 100.0  95.7      1
2005/01/02 15:13:58.272 126.0  91.5      1
2005/01/02 15:14:44.705 245.9  89.5      1
2005/01/02 15:15:20.530 132.0  86.6      1
2005/01/02 15:15:19.836 130.0  88.8      1
2005/01/02 15:15:20.530 134.0  87.8      1
2005/01/02 15:15:33.123 108.0  89.8      1
2005/01/02 15:15:33.131 110.0  91.2      1
2005/01/02 15:15:44.724 157.9  92.7      1
2005/01/02 15:16:17.731 120.0  90.2      1
2005/01/02 15:16:20.832 118.0  90.0      1
2005/01/02 15:16:20.854 116.0  88.4      1
2005/01/02 15:16:20.847 114.0  86.9      1
2005/01/02 15:17:09.888 163.9  88.7      1
2005/01/02 15:17:09.873 165.9  90.1      1
2005/01/02 15:17:33.041 191.9  94.7      1
2005/01/02 15:17:33.037 189.9  95.1      1
2005/01/02 15:17:53.993 124.0  89.1      1
2005/01/02 15:17:56.216 253.9  88.6      1
2005/01/02 15:18:04.981 130.0  94.0      1
2005/01/02 15:18:04.981 132.0  95.5      1
2005/01/02 15:18:06.694 114.0  93.1      1
2005/01/02 15:18:06.698 112.0  91.3      1
2005/01/02 15:18:12.619 114.0  88.2      1
2005/01/02 15:18:12.619 112.0  86.9      1
2005/01/02 15:18:12.619 116.0  90.1      1
2005/01/02 15:18:24.030 185.9  91.4      1
2005/01/02 15:18:24.030 187.9  93.8      1
2005/01/02 15:19:25.787 175.9  88.4      1
2005/01/02 15:19:33.963 187.9  91.3      1
2005/01/02 15:20:22.929 108.0  85.7      1
2005/01/02 15:20:37.470 124.0  78.6      1
2005/01/02 15:20:47.153 128.0  96.6      1
2005/01/02 15:20:52.034 177.9  83.8      1
2005/01/02 15:21:15.728 128.0  79.7      1
2005/01/02 15:21:15.728 130.0  81.8      1
2005/01/02 15:21:22.168 245.9  94.6      1
2005/01/02 15:22:25.869 112.0  89.4      1
2005/01/02 15:22:25.866 114.0  90.8      1
2005/01/02 15:22:28.194 265.9  87.5      1
2005/01/02 15:22:30.634 110.0  91.5      1
2005/01/02 15:22:30.638 108.0  90.0      1
2005/01/02 15:23:36.160 104.0  92.8      1
2005/01/02 15:23:44.086 104.0  94.0      1
2005/01/02 15:23:44.090 102.0  92.3      1
2005/01/02 15:23:45.049 112.0  90.2      1
2005/01/02 15:23:52.392 231.9  98.5      1
2005/01/02 15:23:52.399 229.9  96.4      1
2005/01/02 15:24:02.403 161.9  84.2      1
2005/01/02 15:24:07.840 191.9  93.8      1
2005/01/02 15:24:07.840 193.9  94.3      1
2005/01/02 15:24:20.149 163.9  93.5      1
2005/01/02 15:24:20.149 161.9  92.3      1
2005/01/02 15:24:20.138 165.9  97.0      1
2005/01/02 15:24:20.966 183.9  82.3      1
2005/01/02 15:24:20.966 181.9  83.0      1
2005/01/02 15:24:35.772 163.9  88.9      1
2005/01/02 15:25:17.172 175.9  93.6      1
2005/01/02 15:25:20.142 183.9  84.3      1
2005/01/02 15:25:20.142 185.9  86.4      1
2005/01/02 15:25:33.560 149.9  87.7      1
2005/01/02 15:25:35.784 159.9  96.3      1
2005/01/02 15:25:50.590 120.0  89.9      1
2005/01/02 15:25:50.590 118.0  88.6      1
2005/01/02 15:26:10.201  90.0  85.6      1
2005/01/02 15:26:34.142 239.9  96.3      1
2005/01/02 15:26:36.556 100.0  81.5      1
2005/01/02 15:26:43.795 163.9  92.1      1
2005/01/02 15:26:43.799 165.9  94.5      1
2005/01/02 15:26:46.440 203.9  82.9      1
2005/01/02 15:27:20.246 163.9  91.8      1
2005/01/02 15:27:20.246 161.9  90.6      1
2005/01/02 15:27:20.246 165.9  93.1      1
2005/01/02 15:27:29.470 181.9  91.4      1
2005/01/02 15:27:33.716 229.9  86.9      1
2005/01/02 15:27:33.716 231.9  87.7      1
2005/01/02 15:27:45.884 161.9  86.3      1
2005/01/02 15:27:49.575 179.9  90.4      1
2005/01/02 15:27:49.575 181.9  91.8      1
2005/01/02 15:27:49.537 177.9  89.6      1
2005/01/02 15:28:24.701 183.9  85.4      1
2005/01/02 15:28:51.552 159.9  86.6      1
2005/01/02 15:28:51.552 157.9  85.6      1
