            Date          Time    Rge     Ht  Ambig
6706  2005/01/02  12:35:43.478  255.9   89.8      1
6707  2005/01/02  12:35:43.478  253.9   88.6      1
6708  2005/01/02  12:35:44.392  155.9   90.2      1
6709  2005/01/02  12:35:45.862  126.0   91.3      1
6710  2005/01/02  12:35:45.866  128.0   92.4      1
6711  2005/01/02  12:35:46.347  153.9   93.2      1
6712  2005/01/02  12:35:46.351  151.9   92.2      1
6713  2005/01/02  12:35:55.224  120.0   99.2      1
6714  2005/01/02  12:36:28.705  108.0   91.9      1
6715  2005/01/02  12:36:55.713  249.9   80.0      2
6716  2005/01/02  12:36:55.713  319.9  103.9      2
6717  2005/01/02  12:36:55.709  247.9   82.0      2
6718  2005/01/02  12:36:55.709  317.9  106.6      2
6719  2005/01/02  12:36:55.713  249.9   80.0      2
6720  2005/01/02  12:36:55.713  319.9  103.9      2
6721  2005/01/02  12:36:58.306  193.9   82.5      1
6722  2005/01/02  12:36:58.302  191.9   82.3      1
6723  2005/01/02  12:37:00.776  331.9   79.0      2
6724  2005/01/02  12:37:00.776  401.8   97.8      2
6725  2005/01/02  12:37:03.761  229.9   98.9      1
6726  2005/01/02  12:37:05.332  106.0   90.7      1
6727  2005/01/02  12:37:05.332  108.0   92.5      1
6728  2005/01/02  12:37:22.321  128.0   94.0      1
6729  2005/01/02  12:37:31.739  223.9   87.6      1
6730  2005/01/02  12:37:31.739  225.9   91.0      1
6731  2005/01/02  12:37:37.071  191.9   88.7      1
6732  2005/01/02  12:37:37.067  193.9   89.9      1
6733  2005/01/02  12:37:53.261  193.9   95.0      1
6734  2005/01/02  12:37:53.261  191.9   94.3      1
6735  2005/01/02  12:38:02.728  151.9   93.6      1
6736  2005/01/02  12:38:02.746  149.9   92.1      1
6737  2005/01/02  12:38:27.291  271.9   92.5      1
6738  2005/01/02  12:38:30.179  106.0   99.9      1
6739  2005/01/02  12:38:35.660  189.9   91.8      4
6740  2005/01/02  12:38:35.660  120.0   78.1      4
6741  2005/01/02  12:38:35.660  189.9   75.7      4
6742  2005/01/02  12:38:35.660  259.9  104.8      4
6743  2005/01/02  12:38:35.657  122.0   79.4      3
6744  2005/01/02  12:38:35.657  191.9   76.6      3
6745  2005/01/02  12:38:35.657  261.9  105.7      3
6746  2005/01/02  12:38:48.817  183.9   93.0      1
6747  2005/01/02  12:38:48.817  181.9   89.6      1
6748  2005/01/02  12:38:56.373  175.9   88.0      1
6749  2005/01/02  12:39:04.575  185.9   98.4      1
6750  2005/01/02  12:39:04.575  183.9   97.0      1
6751  2005/01/02  12:39:13.075  223.9   99.4      1
6752  2005/01/02  12:39:14.463  118.0   80.4      1
6753  2005/01/02  12:39:16.631  461.8   73.2      3
6754  2005/01/02  12:39:16.631  531.7   87.1      3
6755  2005/01/02  12:39:16.631  601.7  101.7      3
6756  2005/01/02  12:39:25.728  116.0   97.6      3
6757  2005/01/02  12:39:25.728  255.9   82.0      3
6758  2005/01/02  12:39:25.728  325.9  106.0      3
6759  2005/01/02  12:39:40.541  375.8   75.3      5
6760  2005/01/02  12:39:40.541  445.8   91.6      5
6761  2005/01/02  12:39:40.541  515.7  108.7      5
6762  2005/01/02  12:39:40.541  305.9   81.6      5
6763  2005/01/02  12:39:40.541  375.8  102.2      5
6764  2005/01/02  12:39:51.246  549.7   79.5      6
6765  2005/01/02  12:39:51.246  619.7   92.9      6
6766  2005/01/02  12:39:51.246  689.7  107.0      6
6767  2005/01/02  12:39:51.246  130.0  108.1      6
6768  2005/01/02  12:39:51.246  269.9   78.2      6
6769  2005/01/02  12:39:51.246  339.9  100.2      6
6770  2005/01/02  12:40:15.713  203.9   96.2      1
6771  2005/01/02  12:40:23.548  187.9   78.6      5
6772  2005/01/02  12:40:23.548  257.9  109.0      5
6773  2005/01/02  12:40:23.548  397.8   76.7      5
6774  2005/01/02  12:40:23.548  467.8   92.6      5
6775  2005/01/02  12:40:23.548  537.7  109.3      5
6776  2005/01/02  12:40:26.112  203.9   84.0      1
6777  2005/01/02  12:40:31.373  387.8   87.3      2
6778  2005/01/02  12:40:31.373  457.8  105.4      2
6779  2005/01/02  12:40:50.575  191.9   91.2      1
6780  2005/01/02  12:41:02.795  151.9   97.5      1
6781  2005/01/02  12:41:03.627  189.9   91.3      1
6782  2005/01/02  12:41:08.634  167.9   82.1      1
6783  2005/01/02  12:41:08.634  169.9   83.4      1
6784  2005/01/02  12:41:27.780  165.9   92.5      1
6785  2005/01/02  12:41:42.037  185.9   84.3      2
6786  2005/01/02  12:41:42.037  185.9   95.2      2
6787  2005/01/02  12:41:42.026  187.9   86.0      1
6788  2005/01/02  12:41:58.246  195.9   84.9      1
6789  2005/01/02  12:41:59.507  163.9   90.8      1
6790  2005/01/02  12:42:04.000  132.0   94.6      1
6791  2005/01/02  12:42:13.776  225.9   93.4      1
6792  2005/01/02  12:42:23.071  229.9   73.1      2
6793  2005/01/02  12:42:23.071  299.9   96.8      2
6794  2005/01/02  12:42:52.407  102.0   71.0      2
6795  2005/01/02  12:42:52.407  171.9   91.6      2
6796  2005/01/02  12:43:00.873  100.0   72.1      3
6797  2005/01/02  12:43:00.873  239.9   83.6      3
6798  2005/01/02  12:43:00.873  309.9  109.4      3
6799  2005/01/02  12:43:00.873  102.0   73.5      3
6800  2005/01/02  12:43:00.873  241.9   84.1      3
6801  2005/01/02  12:43:00.873  311.9  109.8      3
6802  2005/01/02  12:43:00.959  120.0   97.1      4
6803  2005/01/02  12:43:00.959  259.9   73.2      4
6804  2005/01/02  12:43:00.959  329.9   94.5      4
6805  2005/01/02  12:43:00.959  189.9   90.7      4
6806  2005/01/02  12:43:03.601  185.9   88.8      1
6807  2005/01/02  12:43:49.291  291.9   78.1      2
6808  2005/01/02  12:43:49.291  361.8   98.6      2
6809  2005/01/02  12:43:49.291  289.9   76.6      2
6810  2005/01/02  12:43:49.291  359.8   96.9      2
6811  2005/01/02  12:44:05.694  475.8   83.5      2
6812  2005/01/02  12:44:05.694  545.7   98.6      2
6813  2005/01/02  12:44:07.067  225.9   95.8      1
6814  2005/01/02  12:44:11.925  165.9   84.9      1
6815  2005/01/02  12:44:23.250  191.9   83.5      1
6816  2005/01/02  12:44:24.201  153.9   93.2      1
6817  2005/01/02  12:44:24.201  151.9   92.1      1
6818  2005/01/02  12:44:26.168  120.0   96.8      3
6819  2005/01/02  12:44:26.168  259.9   76.7      3
6820  2005/01/02  12:44:26.168  329.9   99.0      3
6821  2005/01/02  12:44:26.213  118.0   95.0      3
6822  2005/01/02  12:44:26.213  257.9   74.1      3
6823  2005/01/02  12:44:26.213  327.9   95.9      3
6824  2005/01/02  12:44:51.675  179.9   95.6      1
6825  2005/01/02  12:44:51.675  177.9   94.3      1
6826  2005/01/02  12:45:08.022  179.9   99.9      1
6827  2005/01/02  12:45:08.019  177.9   97.7      1
6828  2005/01/02  12:45:15.955  124.0   89.9      1
6829  2005/01/02  12:45:15.966  122.0   88.9      1
6830  2005/01/02  12:45:29.567  110.0   93.7      1
6831  2005/01/02  12:45:40.668  297.9   88.3      1
6832  2005/01/02  12:46:12.071  325.9   86.7      2
6833  2005/01/02  12:46:12.071  395.8  107.3      2
6834  2005/01/02  12:46:15.634  124.0   95.8      1
6835  2005/01/02  12:46:15.634  122.0   93.2      1
6836  2005/01/02  12:46:30.948  197.9   72.4      3
6837  2005/01/02  12:46:30.948  267.9   99.3      3
6838  2005/01/02  12:46:30.948  128.0   87.6      3
6839  2005/01/02  12:46:34.437  249.9   88.9      1
6840  2005/01/02  12:47:07.351  173.9   83.4      1
6841  2005/01/02  12:47:07.351  171.9   82.2      1
6842  2005/01/02  12:47:11.015   90.0   82.2      1
6843  2005/01/02  12:47:14.123  185.9   93.2      1
6844  2005/01/02  12:47:19.138  249.9   92.1      1
6845  2005/01/02  12:47:31.392  171.9   92.4      1
6846  2005/01/02  12:47:33.082  239.9   72.7      2
6847  2005/01/02  12:47:33.082  309.9   95.4      2
6848  2005/01/02  12:47:33.959  155.9   93.1      1
6849  2005/01/02  12:47:36.556  185.9   73.9      2
6850  2005/01/02  12:47:36.556  255.9  102.9      2
6851  2005/01/02  12:47:38.250  106.0   98.9      1
6852  2005/01/02  12:47:40.937  181.9   92.2      1
6853  2005/01/02  12:47:54.276  102.0   94.0      1
6854  2005/01/02  12:47:54.276  104.0   95.8      1
6855  2005/01/02  12:48:07.996   88.0   74.5      3
6856  2005/01/02  12:48:07.996  227.9   77.1      3
6857  2005/01/02  12:48:07.996  297.9  102.2      3
6858  2005/01/02  12:48:09.593  253.9   84.1      2
6859  2005/01/02  12:48:09.593  323.9  108.9      2
6860  2005/01/02  12:48:09.593  255.9   80.7      2
6861  2005/01/02  12:48:09.593  325.9  104.4      2
6862  2005/01/02  12:48:11.302  339.9   72.2      4
6863  2005/01/02  12:48:11.302  409.8   89.2      4
6864  2005/01/02  12:48:11.302  479.8  106.9      4
6865  2005/01/02  12:48:11.302  199.9   95.6      4
6866  2005/01/02  12:48:13.104  253.9   78.9      2
6867  2005/01/02  12:48:13.104  323.9  102.2      2
6868  2005/01/02  12:48:14.552  247.9   85.7      1
6869  2005/01/02  12:48:19.604  203.9   98.8      1
6870  2005/01/02  12:48:28.608  122.0   98.8      1
6871  2005/01/02  12:48:32.649  203.9   91.6      1
6872  2005/01/02  12:48:35.705  227.9   91.2      1
6873  2005/01/02  12:48:35.627  225.9   90.1      1
6874  2005/01/02  12:48:36.993  124.0   92.9      1
6875  2005/01/02  12:48:38.187  183.9   80.7      1
6876  2005/01/02  12:48:38.910  157.9   83.3      1
6877  2005/01/02  12:48:38.937  159.9   85.3      1
6878  2005/01/02  12:48:38.937  159.9   85.3      1
6879  2005/01/02  12:48:46.448  269.9   90.9      1
6880  2005/01/02  12:49:05.160  245.9   89.6      1
6881  2005/01/02  12:49:11.937  122.0   93.8      1
6882  2005/01/02  12:49:11.937  122.0   93.8      1
6883  2005/01/02  12:49:29.888  181.9   91.1      1
6884  2005/01/02  12:49:29.888  179.9   89.9      1
6885  2005/01/02  12:49:58.332  251.9   73.0      2
6886  2005/01/02  12:49:58.332  321.9   94.8      2
6887  2005/01/02  12:49:58.332  249.9   73.5      4
6888  2005/01/02  12:49:58.332  319.9   95.6      4
6889  2005/01/02  12:49:58.332  179.9   71.5      4
6890  2005/01/02  12:49:58.332  249.9  100.4      4
6891  2005/01/02  12:50:04.746  151.9   91.9      1
6892  2005/01/02  12:50:11.862  233.9   88.3      1
6893  2005/01/02  12:50:19.381  249.9   95.4      1
6894  2005/01/02  12:50:19.381  247.9   93.9      1
6895  2005/01/02  12:50:23.172  191.9   95.0      1
6896  2005/01/02  12:50:23.172  189.9   92.7      1
6897  2005/01/02  12:50:28.019  110.0   90.2      1
6898  2005/01/02  12:50:28.015  108.0   88.5      1
6899  2005/01/02  12:50:41.985  155.9   93.3      1
6900  2005/01/02  12:50:43.377  102.0   90.6      1
6901  2005/01/02  12:50:43.377  100.0   88.8      1
6902  2005/01/02  12:50:43.377  104.0   92.3      1
6903  2005/01/02  12:50:47.944  197.9   88.6      1
6904  2005/01/02  12:50:48.325  225.9   92.9      1
6905  2005/01/02  12:50:58.339  175.9   86.2      1
6906  2005/01/02  12:50:58.358  177.9   87.1      1
6907  2005/01/02  12:51:09.675  219.9   88.2      1
6908  2005/01/02  12:51:10.399  239.9   74.1      4
6909  2005/01/02  12:51:10.399  309.9   97.3      4
6910  2005/01/02  12:51:10.399  239.9   81.5      4
6911  2005/01/02  12:51:10.399  309.9  106.7      4
6912  2005/01/02  12:51:14.362  128.0   92.0      1
6913  2005/01/02  12:51:14.362  126.0   90.7      1
6914  2005/01/02  12:51:14.362  130.0   92.9      1
6915  2005/01/02  12:51:14.589  120.0   99.0      1
6916  2005/01/02  12:51:14.589  118.0   97.5      1
6917  2005/01/02  12:51:14.589  122.0   84.9      1
6918  2005/01/02  12:51:30.201  261.9   79.4      3
6919  2005/01/02  12:51:30.201  331.9  102.2      3
6920  2005/01/02  12:51:30.201  261.9   96.0      3
6921  2005/01/02  12:51:44.474  163.9   91.3      1
6922  2005/01/02  12:51:44.470  161.9   90.3      1
6923  2005/01/02  12:51:48.015  219.9   96.9      1
6924  2005/01/02  12:51:50.537  235.9   92.1      1
6925  2005/01/02  12:51:50.537  233.9   90.7      1
6926  2005/01/02  12:52:03.235  195.9   94.7      1
6927  2005/01/02  12:52:03.235  197.9   90.6      1
6928  2005/01/02  12:52:06.298  114.0   93.6      1
6929  2005/01/02  12:52:06.298  112.0   91.8      1
6930  2005/01/02  12:52:06.298  116.0   95.0      1
6931  2005/01/02  12:52:21.690  167.9   82.3      1
6932  2005/01/02  12:52:24.463   92.0   84.3      3
6933  2005/01/02  12:52:24.463  301.9   82.4      3
6934  2005/01/02  12:52:24.463  371.8  103.4      3
6935  2005/01/02  12:52:28.127  159.9   96.7      1
6936  2005/01/02  12:52:55.944  219.9  100.2      1
6937  2005/01/02  12:52:55.884  177.9   89.5      1
6938  2005/01/02  12:53:15.847   88.0   74.2      3
6939  2005/01/02  12:53:15.847  227.9   70.4      3
6940  2005/01/02  12:53:15.847  297.9   93.5      3
6941  2005/01/02  12:53:15.851   86.0   72.6      3
6942  2005/01/02  12:53:15.851  225.9   70.4      3
6943  2005/01/02  12:53:15.851  295.9   93.7      3
6944  2005/01/02  12:53:28.515  112.0   92.8      1
6945  2005/01/02  12:53:28.515  110.0   90.4      1
6946  2005/01/02  12:53:33.011   90.0   76.4      4
6947  2005/01/02  12:53:33.011  369.8   74.2      4
6948  2005/01/02  12:53:33.011  439.8   90.5      4
6949  2005/01/02  12:53:33.011  509.7  107.6      4
6950  2005/01/02  12:53:40.981  173.9   81.6      1
6951  2005/01/02  12:53:42.731  126.0   85.7      1
6952  2005/01/02  12:53:59.552  201.9   93.4      1
6953  2005/01/02  12:53:59.545  199.9   93.0      1
6954  2005/01/02  12:54:00.343  179.9  100.7      1
6955  2005/01/02  12:54:00.343  181.9  100.6      1
6956  2005/01/02  12:54:04.373  161.9   96.4      1
6957  2005/01/02  12:54:04.366  159.9   94.3      1
6958  2005/01/02  12:54:10.862  261.9   96.5      1
6959  2005/01/02  12:54:17.321  114.0   94.5      1
6960  2005/01/02  12:54:17.325  116.0   96.0      1
6961  2005/01/02  12:54:26.646  173.9   96.2      1
6962  2005/01/02  12:54:27.478  253.9   91.4      1
6963  2005/01/02  12:54:33.705  219.9   94.7      1
6964  2005/01/02  12:54:33.705  221.9   94.9      1
6965  2005/01/02  12:54:34.228  163.9  105.9      1
6966  2005/01/02  12:54:34.231  161.9  104.0      1
6967  2005/01/02  12:54:39.761  120.0   84.7      1
6968  2005/01/02  12:54:43.772  257.9   90.5      1
6969  2005/01/02  12:54:58.974  134.0   96.5      1
6970  2005/01/02  12:55:05.843  159.9  100.8      1
6971  2005/01/02  12:55:13.317  203.9   93.6      1
6972  2005/01/02  12:55:17.810  112.0   96.2      1
6973  2005/01/02  12:55:52.254  235.9   91.6      1
6974  2005/01/02  12:55:58.489  269.9   93.7      1
6975  2005/01/02  12:55:58.489  201.9   71.7      3
6976  2005/01/02  12:55:58.489  271.9   97.9      3
6977  2005/01/02  12:55:58.489  132.0   97.0      3
6978  2005/01/02  12:55:58.485  267.9   91.9      1
6979  2005/01/02  12:56:04.821  159.9   93.7      1
6980  2005/01/02  12:56:24.272  201.9   91.9      1
6981  2005/01/02  12:56:24.272  199.9   91.5      1
6982  2005/01/02  12:56:28.836  225.9   75.8      5
6983  2005/01/02  12:56:28.836  295.9  100.8      5
6984  2005/01/02  12:56:28.836   86.0   71.9      5
6985  2005/01/02  12:56:28.836  225.9   79.1      5
6986  2005/01/02  12:56:28.836  295.9  104.9      5
6987  2005/01/02  12:56:31.299  110.0   98.0      1
6988  2005/01/02  12:56:31.302  112.0   99.8      1
6989  2005/01/02  12:56:31.302  108.0   96.3      1
6990  2005/01/02  12:56:32.634  116.0   89.9      1
6991  2005/01/02  12:56:32.634  114.0   88.2      1
6992  2005/01/02  12:56:33.157  151.9   83.4      1
6993  2005/01/02  12:56:37.310  185.9   90.8      1
6994  2005/01/02  12:56:40.772  187.9   87.8      1
6995  2005/01/02  12:56:47.048  251.9   77.5      3
6996  2005/01/02  12:56:47.048  321.9  100.6      3
6997  2005/01/02  12:56:47.048  112.0   85.9      3
6998  2005/01/02  12:56:51.593  175.9   98.2      1
6999  2005/01/02  12:56:51.593  173.9   97.4      1
7000  2005/01/02  12:56:51.593  171.9   96.3      1
7001  2005/01/02  12:56:57.750  303.9   85.5      3
7002  2005/01/02  12:56:57.750  373.8  107.1      3
7003  2005/01/02  12:56:57.750  233.9   90.4      3
7004  2005/01/02  12:57:32.795  241.9   86.7      1
7005  2005/01/02  12:57:41.765  128.0   98.8      1
7006  2005/01/02  12:57:44.869  118.0   83.7      1
7007  2005/01/02  12:57:48.205  201.9   94.7      1
7008  2005/01/02  12:57:50.478  120.0  102.1      1
7009  2005/01/02  12:57:54.168  120.0   89.9      1
7010  2005/01/02  12:58:27.869  118.0   93.4      1
7011  2005/01/02  12:58:30.205  179.9   92.4      1
7012  2005/01/02  12:58:32.769  177.9   94.3      1
7013  2005/01/02  12:58:32.769  175.9   93.5      1
7014  2005/01/02  12:58:54.414  165.9   93.9      1
7015  2005/01/02  12:58:55.011  128.0   92.9      1
7016  2005/01/02  12:58:59.048  229.9   95.1      1
7017  2005/01/02  12:59:21.239  130.0   88.3      1
7018  2005/01/02  12:59:37.078  183.9   84.7      1
7019  2005/01/02  13:00:32.552  122.0   98.8      1
7020  2005/01/02  13:00:50.709  269.9   75.9      2
7021  2005/01/02  13:00:50.709  339.9   97.3      2
7022  2005/01/02  13:00:50.713  271.9   72.8      2
7023  2005/01/02  13:00:50.713  341.9   93.3      2
7024  2005/01/02  13:00:55.989  151.9   91.5      1
7025  2005/01/02  13:00:55.989  149.9   91.9      1
7026  2005/01/02  13:01:14.261  116.0   92.8      1
7027  2005/01/02  13:01:14.261  114.0   90.8      1
7028  2005/01/02  13:01:21.918  153.9   91.7      1
7029  2005/01/02  13:01:21.918  151.9   90.7      1
7030  2005/01/02  13:01:54.832  177.9   94.4      1
7031  2005/01/02  13:01:54.832  175.9   93.1      1
7032  2005/01/02  13:02:12.978  108.0   86.7      5
7033  2005/01/02  13:02:12.978  177.9   71.6      5
7034  2005/01/02  13:02:12.978  247.9  100.8      5
7035  2005/01/02  13:02:12.978  247.9   78.8      5
7036  2005/01/02  13:02:12.978  317.9  102.5      5
7037  2005/01/02  13:02:17.840  323.9   75.8      2
7038  2005/01/02  13:02:17.840  393.8   94.2      2
7039  2005/01/02  13:02:24.597  183.9   82.1      1
7040  2005/01/02  13:02:30.813   92.0   78.8      5
7041  2005/01/02  13:02:30.813  301.9   75.7      5
7042  2005/01/02  13:02:30.813  371.8   95.2      5
7043  2005/01/02  13:02:30.813  231.9   79.8      5
7044  2005/01/02  13:02:30.813  301.9  105.4      5
7045  2005/01/02  13:02:30.813   92.0   78.8      5
7046  2005/01/02  13:02:30.813  301.9   75.7      5
7047  2005/01/02  13:02:30.813  371.8   95.2      5
7048  2005/01/02  13:02:30.813  231.9   79.8      5
7049  2005/01/02  13:02:30.813  301.9  105.4      5
7050  2005/01/02  13:02:45.709  321.9   77.8      2
7051  2005/01/02  13:02:45.709  391.8   96.7      2
7052  2005/01/02  13:03:05.164  273.9   77.5      2
7053  2005/01/02  13:03:05.164  343.9   99.0      2
7054  2005/01/02  13:03:35.858  114.0   94.9      3
7055  2005/01/02  13:03:35.858  323.9   83.0      3
7056  2005/01/02  13:03:35.858  393.8  102.9      3
7057  2005/01/02  13:03:43.873  239.9   91.4      1
7058  2005/01/02  13:03:43.862  237.9   89.4      1
7059  2005/01/02  13:03:49.660  118.0   93.6      1
7060  2005/01/02  13:03:49.660  120.0   94.4      1
7061  2005/01/02  13:04:00.041  195.9   89.9      1
7062  2005/01/02  13:04:13.030  175.9   92.8      1
7063  2005/01/02  13:04:13.004  173.9   92.1      1
7064  2005/01/02  13:04:13.004  171.9   91.2      1
7065  2005/01/02  13:04:24.201  203.9   86.5      1
7066  2005/01/02  13:04:38.500  110.0   76.4      1
7067  2005/01/02  13:04:40.869  189.9   88.8      1
7068  2005/01/02  13:04:40.869  187.9   88.2      1
7069  2005/01/02  13:04:42.444  225.9   85.7      1
7070  2005/01/02  13:05:03.757  124.0   92.4      1
7071  2005/01/02  13:05:04.373  257.9   88.9      1
7072  2005/01/02  13:05:11.840  130.0   95.7      1
7073  2005/01/02  13:05:27.780  165.9   85.7      1
7074  2005/01/02  13:05:51.086  108.0   90.9      1
7075  2005/01/02  13:05:51.086  110.0   92.6      1
7076  2005/01/02  13:05:56.321  235.9   89.6      1
7077  2005/01/02  13:06:00.201  157.9   92.6      3
7078  2005/01/02  13:06:00.201  297.9   74.5      3
7079  2005/01/02  13:06:00.201  367.8   93.9      3
7080  2005/01/02  13:06:00.198  299.9   78.1      2
7081  2005/01/02  13:06:00.198  369.8   98.2      2
7082  2005/01/02  13:06:06.250  171.9   89.0      1
7083  2005/01/02  13:06:17.481  225.9   84.7      1
7084  2005/01/02  13:06:21.399  239.9   97.4      1
7085  2005/01/02  13:07:10.086  106.0   94.6      1
7086  2005/01/02  13:07:21.541  102.0   88.9      5
7087  2005/01/02  13:07:21.541  171.9   75.1      5
7088  2005/01/02  13:07:21.541  241.9  106.7      5
7089  2005/01/02  13:07:21.541  241.9   78.8      5
7090  2005/01/02  13:07:21.541  311.9  103.1      5
7091  2005/01/02  13:07:21.541  100.0   87.1      3
7092  2005/01/02  13:07:21.541  239.9   77.8      3
7093  2005/01/02  13:07:21.541  309.9  102.0      3
7094  2005/01/02  13:07:22.414   98.0   81.5      5
7095  2005/01/02  13:07:22.414  237.9   80.4      5
7096  2005/01/02  13:07:22.414  307.9  105.6      5
7097  2005/01/02  13:07:22.414  237.9   81.7      5
7098  2005/01/02  13:07:22.414  307.9  107.2      5
7099  2005/01/02  13:07:37.291  134.0   98.8      1
7100  2005/01/02  13:07:46.298  151.9   99.3      1
7101  2005/01/02  13:07:46.298  149.9   98.3      1
7102  2005/01/02  13:07:51.963  126.0   99.4      1
7103  2005/01/02  13:07:52.784  132.0   97.2      1
7104  2005/01/02  13:07:52.784  130.0   95.4      1
7105  2005/01/02  13:07:53.739  245.9   88.6      1
7106  2005/01/02  13:07:55.269  151.9   89.7      1
7107  2005/01/02  13:08:07.552  134.0   92.0      1
7108  2005/01/02  13:08:08.022  108.0   92.0      1
7109  2005/01/02  13:08:12.981  199.9   88.2      1
7110  2005/01/02  13:08:35.336   80.0   75.5      2
7111  2005/01/02  13:08:35.336  149.9   95.7      2
7112  2005/01/02  13:08:42.037  159.9   94.0      1
7113  2005/01/02  13:08:49.310  165.9   87.1      1
7114  2005/01/02  13:08:49.310  167.9   88.5      1
7115  2005/01/02  13:08:55.847  229.9   87.6      1
7116  2005/01/02  13:08:55.866  227.9   88.4      1
7117  2005/01/02  13:08:55.892  231.9   89.1      1
7118  2005/01/02  13:08:59.366  189.9   80.3      1
7119  2005/01/02  13:09:14.101  189.9   92.5      1
7120  2005/01/02  13:09:21.090  295.9   76.8      2
7121  2005/01/02  13:09:21.090  365.8   96.8      2
7122  2005/01/02  13:09:21.097  297.9   75.9      2
7123  2005/01/02  13:09:21.097  367.8   95.6      2
7124  2005/01/02  13:09:21.090  295.9   76.8      2
7125  2005/01/02  13:09:21.090  365.8   96.8      2
7126  2005/01/02  13:09:29.209  239.9   92.0      1
7127  2005/01/02  13:09:38.910  112.0   94.9      1
7128  2005/01/02  13:09:45.119  271.9   95.1      1
7129  2005/01/02  13:09:52.772   88.0   76.7      3
7130  2005/01/02  13:09:52.772  297.9   85.2      3
7131  2005/01/02  13:09:52.772  367.8  107.1      3
7132  2005/01/02  13:10:03.690  171.9   95.1      1
7133  2005/01/02  13:10:03.690  173.9   95.0      1
7134  2005/01/02  13:10:16.153  175.9   95.5      1
7135  2005/01/02  13:10:16.153  177.9   96.9      1
7136  2005/01/02  13:10:17.332  110.0   97.5      1
7137  2005/01/02  13:10:38.306  153.9   86.4      1
7138  2005/01/02  13:10:38.306  151.9   85.2      1
7139  2005/01/02  13:10:42.638  161.9   94.5      1
7140  2005/01/02  13:10:44.955  112.0   94.1      1
7141  2005/01/02  13:10:44.955  114.0   95.9      1
7142  2005/01/02  13:10:45.022  128.0   93.2      1
7143  2005/01/02  13:11:00.489   86.0   71.7      3
7144  2005/01/02  13:11:00.489  295.9   77.1      3
7145  2005/01/02  13:11:00.489  365.8   97.2      3
7146  2005/01/02  13:11:10.213  114.0  107.6      4
7147  2005/01/02  13:11:10.213  114.0   75.2      4
7148  2005/01/02  13:11:10.213  183.9   70.5      4
7149  2005/01/02  13:11:10.213  253.9   98.5      4
7150  2005/01/02  13:11:16.478  219.9   95.4      1
7151  2005/01/02  13:11:16.481  221.9   98.9      1
7152  2005/01/02  13:11:23.030  124.0   96.3      3
7153  2005/01/02  13:11:23.030  333.9   83.8      3
7154  2005/01/02  13:11:23.030  403.8  103.4      3
7155  2005/01/02  13:11:31.082  267.9   93.7      1
7156  2005/01/02  13:11:31.082  269.9   95.8      1
7157  2005/01/02  13:11:31.836  151.9   89.7      1
7158  2005/01/02  13:11:37.720  187.9   90.2      1
7159  2005/01/02  13:11:43.164  223.9   87.2      1
7160  2005/01/02  13:11:43.593  337.9   75.4      2
7161  2005/01/02  13:11:43.593  407.8   93.1      2
7162  2005/01/02  13:11:44.903  116.0   90.6      1
7163  2005/01/02  13:11:49.332  102.0   86.7      4
7164  2005/01/02  13:11:49.332  241.9   82.7      4
7165  2005/01/02  13:11:49.332  311.9  108.2      4
7166  2005/01/02  13:11:49.332  102.0   82.0      4
7167  2005/01/02  13:11:58.231  225.9   83.4      1
7168  2005/01/02  13:11:58.239  223.9   80.4      2
7169  2005/01/02  13:11:58.239  293.9  106.9      2
7170  2005/01/02  13:11:59.907  343.9   89.4      4
7171  2005/01/02  13:11:59.907  413.8  109.7      4
7172  2005/01/02  13:11:59.907  343.9   82.9      4
7173  2005/01/02  13:11:59.907  413.8  101.9      4
7174  2005/01/02  13:12:20.795  243.9   81.1      2
7175  2005/01/02  13:12:20.795  313.9  105.8      2
7176  2005/01/02  13:12:20.791  245.9   81.8      2
7177  2005/01/02  13:12:20.791  315.9  106.6      2
7178  2005/01/02  13:12:20.795  243.9   81.1      2
7179  2005/01/02  13:12:20.795  313.9  105.8      2
7180  2005/01/02  13:12:36.026  163.9   93.2      1
7181  2005/01/02  13:12:39.209  122.0   98.5      1
7182  2005/01/02  13:12:40.888  197.9   80.5      1
7183  2005/01/02  13:12:49.224  161.9   93.0      1
7184  2005/01/02  13:12:55.646  155.9   92.7      1
7185  2005/01/02  13:12:59.481  112.0   96.0      1
7186  2005/01/02  13:12:59.478  110.0   94.7      2
7187  2005/01/02  13:12:59.478  110.0  104.9      2
7188  2005/01/02  13:13:04.795  189.9   89.1      1
7189  2005/01/02  13:13:10.425  120.0   91.3      1
7190  2005/01/02  13:13:10.425  118.0   89.7      1
7191  2005/01/02  13:13:10.463  114.0   92.5      1
7192  2005/01/02  13:13:10.463  112.0   90.9      1
7193  2005/01/02  13:13:11.325  221.9   78.3      2
7194  2005/01/02  13:13:11.325  291.9  104.3      2
7195  2005/01/02  13:13:15.869  120.0   88.9      1
7196  2005/01/02  13:13:15.862  122.0   89.9      1
7197  2005/01/02  13:13:25.089  197.9   84.6      1
7198  2005/01/02  13:13:25.089  199.9   91.0      1
7199  2005/01/02  13:13:36.548  171.9   83.6      1
7200  2005/01/02  13:13:52.567  267.9   87.0      3
7201  2005/01/02  13:13:52.567  267.9   79.2      3
7202  2005/01/02  13:13:52.567  337.9  101.5      3
7203  2005/01/02  13:14:05.272  116.0   99.2      6
7204  2005/01/02  13:14:05.272  325.9   73.3      6
