            Data      time  rge     ht
6162  2005/01/01  13:17:20  563   90.5
6163  2005/01/01  13:17:20  563   89.6
6164  2005/01/01  13:17:53  884   87.0
6165  2005/01/01  13:17:53  884  107.6
6166  2005/01/01  13:18:12  690   90.3
6167  2005/01/01  13:18:12  425   79.8
6168  2005/01/01  13:18:12  425  102.8
6169  2005/01/01  13:18:47  507   87.8
6170  2005/01/01  13:18:47  511   89.1
6171  2005/01/01  13:19:31  761   73.7
6172  2005/01/01  13:19:31  761   96.0
6173  2005/01/01  13:20:12  000  107.4
6174  2005/01/01  13:20:12  000   84.8
6175  2005/01/01  13:20:12  000  104.5
6176  2005/01/01  13:20:33  560   85.8
6177  2005/01/01  13:20:33  560  106.7
6178  2005/01/01  13:20:33  560   76.6
6179  2005/01/01  13:20:53  228   95.4
6180  2005/01/01  13:20:56  250   88.3
6181  2005/01/01  13:21:11  918   92.5
6182  2005/01/01  13:21:11  922   91.5
6183  2005/01/01  13:21:11  918   93.4
6184  2005/01/01  13:21:13  276   88.3
6185  2005/01/01  13:21:13  276   87.3
6186  2005/01/01  13:21:18  664   74.2
6187  2005/01/01  13:21:18  664   96.4
6188  2005/01/01  13:21:21  336   89.2
6189  2005/01/01  13:21:21  358   86.7
6190  2005/01/01  13:21:41  825   85.9
6191  2005/01/01  13:22:30  571   71.4
6192  2005/01/01  13:22:30  571  100.0
6193  2005/01/01  13:22:30  571   97.9
6194  2005/01/01  13:22:33  168   86.7
6195  2005/01/01  13:22:33  179   86.6
6196  2005/01/01  13:22:45  340   93.2
6197  2005/01/01  13:23:21  884   85.4
6198  2005/01/01  13:23:25  511   85.8
6199  2005/01/01  13:23:28  489   70.0
6200  2005/01/01  13:23:28  489   97.0
6201  2005/01/01  13:24:02  332   79.7
6202  2005/01/01  13:24:06  881   91.1
6203  2005/01/01  13:24:11  575   77.1
6204  2005/01/01  13:24:11  575   99.5
6205  2005/01/01  13:24:11  575   98.1
6206  2005/01/01  13:24:31  552   95.4
6207  2005/01/01  13:24:31  552   97.4
6208  2005/01/01  13:24:33  765   91.7
6209  2005/01/01  13:24:46  336   94.1
6210  2005/01/01  13:24:46  336   92.3
6211  2005/01/01  13:25:33  675   83.4
6212  2005/01/01  13:25:33  672   82.0
6213  2005/01/01  13:25:34  272   86.4
6214  2005/01/01  13:25:34  429   91.6
6215  2005/01/01  13:25:38  078   78.7
6216  2005/01/01  13:25:38  078  107.7
6217  2005/01/01  13:25:40  022   93.5
6218  2005/01/01  13:25:40  022   92.7
6219  2005/01/01  13:25:40  026   90.1
6220  2005/01/01  13:25:46  093   76.1
6221  2005/01/01  13:25:46  093  105.9
6222  2005/01/01  13:25:46  086   79.9
6223  2005/01/01  13:25:49  351   95.0
6224  2005/01/01  13:25:49  351   93.2
6225  2005/01/01  13:26:18  287   98.7
6226  2005/01/01  13:26:30  179   91.0
6227  2005/01/01  13:26:30  179   92.8
6228  2005/01/01  13:26:34  989   93.8
6229  2005/01/01  13:26:35  336   85.6
6230  2005/01/01  13:26:35  403   96.3
6231  2005/01/01  13:26:46  022   79.0
6232  2005/01/01  13:26:46  022  103.3
6233  2005/01/01  13:26:46  022   75.3
6234  2005/01/01  13:26:46  022  107.3
6235  2005/01/01  13:26:46  022   78.8
6236  2005/01/01  13:26:46  022  103.2
6237  2005/01/01  13:26:48  250   73.2
6238  2005/01/01  13:26:48  250   95.3
6239  2005/01/01  13:26:50  116   88.9
6240  2005/01/01  13:26:59  657   85.4
6241  2005/01/01  13:27:00  325   98.9
6242  2005/01/01  13:27:15  328   96.3
6243  2005/01/01  13:27:17  041   91.0
6244  2005/01/01  13:28:01  619   83.1
6245  2005/01/01  13:28:03  496   90.0
6246  2005/01/01  13:28:08  496   91.7
6247  2005/01/01  13:28:08  459   90.0
6248  2005/01/01  13:28:08  463   88.3
6249  2005/01/01  13:28:25  321   72.8
6250  2005/01/01  13:28:25  321  102.9
6251  2005/01/01  13:28:25  321   83.1
6252  2005/01/01  13:28:25  321  108.3
6253  2005/01/01  13:28:28  481   77.9
6254  2005/01/01  13:28:28  481   97.5
6255  2005/01/01  13:28:31  228  101.1
6256  2005/01/01  13:28:31  228  103.1
6257  2005/01/01  13:29:08  776   89.5
6258  2005/01/01  13:29:08  769   90.7
6259  2005/01/01  13:29:22  571   88.4
6260  2005/01/01  13:29:22  571   90.1
6261  2005/01/01  13:29:22  571   91.7
6262  2005/01/01  13:29:25  713   91.4
6263  2005/01/01  13:29:25  709   86.9
6264  2005/01/01  13:29:32  634   97.2
6265  2005/01/01  13:29:35  366   83.3
6266  2005/01/01  13:29:37  966   85.5
6267  2005/01/01  13:29:37  966  106.4
6268  2005/01/01  13:29:47  959   94.7
6269  2005/01/01  13:29:47  959   93.1
6270  2005/01/01  13:29:55  425   95.1
6271  2005/01/01  13:29:55  425   94.7
6272  2005/01/01  13:30:29  567   81.7
6273  2005/01/01  13:30:47  951   88.0
6274  2005/01/01  13:30:47  951  107.3
6275  2005/01/01  13:30:47  951   93.5
6276  2005/01/01  13:30:57  679   77.7
6277  2005/01/01  13:30:57  679   96.0
6278  2005/01/01  13:30:57  679  102.8
6279  2005/01/01  13:30:56  784   84.6
6280  2005/01/01  13:30:56  784  104.3
6281  2005/01/01  13:31:29  004   90.6
6282  2005/01/01  13:32:21  007   95.8
6283  2005/01/01  13:32:21  011   95.1
6284  2005/01/01  13:32:49  519   84.0
6285  2005/01/01  13:32:50  675   71.8
6286  2005/01/01  13:32:50  675   95.9
6287  2005/01/01  13:32:59  657   92.2
6288  2005/01/01  13:32:59  657   90.6
6289  2005/01/01  13:33:28  705   89.9
6290  2005/01/01  13:33:28  713   88.7
6291  2005/01/01  13:33:29  683   73.2
6292  2005/01/01  13:33:29  683   91.8
6293  2005/01/01  13:33:42  929   93.7
6294  2005/01/01  13:33:42  929   92.5
6295  2005/01/01  13:33:52  399   87.2
6296  2005/01/01  13:33:52  410   88.3
6297  2005/01/01  13:34:05  261  104.8
6298  2005/01/01  13:34:05  261   77.9
6299  2005/01/01  13:34:05  261  101.0
6300  2005/01/01  13:34:23  862   90.4
6301  2005/01/01  13:34:23  862   94.8
6302  2005/01/01  13:34:23  858   89.2
6303  2005/01/01  13:34:43  265   79.0
6304  2005/01/01  13:34:49  224   90.0
6305  2005/01/01  13:34:51  690   94.0
6306  2005/01/01  13:34:51  690   93.3
6307  2005/01/01  13:34:52  500   86.4
6308  2005/01/01  13:34:52  500   85.0
6309  2005/01/01  13:35:04  396   81.9
6310  2005/01/01  13:36:00  653   93.1
6311  2005/01/01  13:36:00  653   91.7
6312  2005/01/01  13:36:02  750   88.2
6313  2005/01/01  13:36:06  097   79.9
6314  2005/01/01  13:36:06  996   87.9
6315  2005/01/01  13:36:11  470   93.0
6316  2005/01/01  13:36:11  470   94.7
6317  2005/01/01  13:36:11  843   89.6
6318  2005/01/01  13:36:18  646   82.2
6319  2005/01/01  13:36:18  646  102.8
6320  2005/01/01  13:36:22  205   86.1
6321  2005/01/01  13:36:47  604   89.7
6322  2005/01/01  13:36:47  604   88.4
6323  2005/01/01  13:36:53  929   98.2
6324  2005/01/01  13:36:53  929   73.6
6325  2005/01/01  13:37:14  063   84.6
6326  2005/01/01  13:37:14  063   83.5
6327  2005/01/01  13:37:18  272   83.1
6328  2005/01/01  13:37:18  272   98.4
6329  2005/01/01  13:37:18  425   97.4
6330  2005/01/01  13:37:18  422   97.0
6331  2005/01/01  13:38:23  832   72.3
6332  2005/01/01  13:38:23  832   96.0
6333  2005/01/01  13:38:25  172   90.3
6334  2005/01/01  13:38:48  459   97.1
6335  2005/01/01  13:39:02  791   90.0
6336  2005/01/01  13:39:02  791   91.1
6337  2005/01/01  13:39:11  358   85.5
6338  2005/01/01  13:39:11  358   85.5
6339  2005/01/01  13:39:11  347   84.0
6340  2005/01/01  13:39:11  347   84.0
6341  2005/01/01  13:39:22  944   88.3
6342  2005/01/01  13:39:22  944   86.6
6343  2005/01/01  13:39:23  612  106.7
6344  2005/01/01  13:39:40  045   96.1
6345  2005/01/01  13:39:53  388   96.1
6346  2005/01/01  13:39:53  388   90.8
6347  2005/01/01  13:40:01  261   88.8
6348  2005/01/01  13:40:09  798   96.6
6349  2005/01/01  13:40:26  373   92.4
6350  2005/01/01  13:40:39  664   83.3
6351  2005/01/01  13:41:02  373   88.5
6352  2005/01/01  13:41:03  776   88.0
6353  2005/01/01  13:41:11  388   87.8
6354  2005/01/01  13:41:21  313   92.1
6355  2005/01/01  13:42:15  425   81.4
6356  2005/01/01  13:42:15  425  104.3
6357  2005/01/01  13:42:15  425   82.8
6358  2005/01/01  13:42:15  425  105.9
6359  2005/01/01  13:42:15  425  102.8
6360  2005/01/01  13:42:21  000   88.5
6361  2005/01/01  13:42:21  000   85.7
6362  2005/01/01  13:42:28  705   73.3
6363  2005/01/01  13:42:28  705  101.8
6364  2005/01/01  13:42:32  910  100.2
6365  2005/01/01  13:42:32  910   73.5
6366  2005/01/01  13:42:32  910   94.7
6367  2005/01/01  13:42:32  910   91.8
6368  2005/01/01  13:42:34  119  102.4
6369  2005/01/01  13:42:57  672   98.6
6370  2005/01/01  13:42:57  672   96.7
6371  2005/01/01  13:42:58  246   93.6
6372  2005/01/01  13:42:58  239   92.0
6373  2005/01/01  13:43:23  776   92.8
6374  2005/01/01  13:43:40  937   87.4
6375  2005/01/01  13:43:40  937   87.0
6376  2005/01/01  13:45:20  687   92.5
6377  2005/01/01  13:45:20  687   93.5
6378  2005/01/01  13:45:33  701   89.2
6379  2005/01/01  13:45:35  179   87.6
6380  2005/01/01  13:45:35  179   87.0
6381  2005/01/01  13:45:40  235   90.7
6382  2005/01/01  13:45:40  235   75.1
6383  2005/01/01  13:45:40  235   97.8
6384  2005/01/01  13:45:58  634   97.9
6385  2005/01/01  13:46:19  828   95.0
6386  2005/01/01  13:46:28  149   92.2
6387  2005/01/01  13:46:28  922   90.3
6388  2005/01/01  13:46:33  799   83.9
6389  2005/01/01  13:47:04  817   76.0
6390  2005/01/01  13:47:04  817  100.3
6391  2005/01/01  13:47:04  817   76.1
6392  2005/01/01  13:47:04  817  100.1
6393  2005/01/01  13:47:04  817   82.5
6394  2005/01/01  13:47:14  231   96.1
6395  2005/01/01  13:47:22  358   85.3
6396  2005/01/01  13:47:22  362   84.1
6397  2005/01/01  13:47:49  078   83.2
6398  2005/01/01  13:47:56  306   91.6
6399  2005/01/01  13:47:59  515   78.4
6400  2005/01/01  13:47:59  515   95.0
6401  2005/01/01  13:48:22  493   93.6
6402  2005/01/01  13:48:23  034   85.7
6403  2005/01/01  13:48:23  004   84.4
6404  2005/01/01  13:48:26  675   90.0
6405  2005/01/01  13:48:26  672   87.3
6406  2005/01/01  13:48:27  291   99.0
6407  2005/01/01  13:48:27  291   97.6
6408  2005/01/01  13:48:44  149   86.8
6409  2005/01/01  13:48:44  149   86.0
6410  2005/01/01  13:48:54  922   72.1
6411  2005/01/01  13:49:01  000   93.5
6412  2005/01/01  13:49:00  985   92.5
6413  2005/01/01  13:49:01  937   84.7
6414  2005/01/01  13:49:01  933   84.0
6415  2005/01/01  13:49:04  653   89.4
6416  2005/01/01  13:49:04  653   90.1
6417  2005/01/01  13:49:06  112   91.4
6418  2005/01/01  13:49:20  123   92.0
6419  2005/01/01  13:49:20  123   91.1
6420  2005/01/01  13:49:45  026   84.9
6421  2005/01/01  13:49:45  026   84.2
6422  2005/01/01  13:49:45  030   81.2
6423  2005/01/01  13:49:49  317   71.4
6424  2005/01/01  13:49:49  317   99.4
6425  2005/01/01  13:49:52  276   96.8
6426  2005/01/01  13:49:52  291   95.9
6427  2005/01/01  13:50:26  463   92.0
6428  2005/01/01  13:50:32  657   90.1
6429  2005/01/01  13:50:32  657   88.6
6430  2005/01/01  13:50:32  787   91.5
6431  2005/01/01  13:51:12  142   83.3
6432  2005/01/01  13:51:12  142  108.7
6433  2005/01/01  13:51:12  142   74.8
6434  2005/01/01  13:51:12  142   93.4
6435  2005/01/01  13:51:21  743   85.1
6436  2005/01/01  13:51:39  063   91.2
6437  2005/01/01  13:52:27  750   86.2
6438  2005/01/01  13:52:27  750   86.0
6439  2005/01/01  13:54:13  899  102.3
6440  2005/01/01  13:54:21  000   90.4
6441  2005/01/01  13:54:21  000   89.3
6442  2005/01/01  13:55:05  522   88.8
6443  2005/01/01  13:55:16  966   90.2
6444  2005/01/01  13:55:20  873   91.5
6445  2005/01/01  13:55:20  877   90.9
6446  2005/01/01  13:55:23  213   92.1
6447  2005/01/01  13:55:25  940   88.5
6448  2005/01/01  13:55:25  937   86.7
6449  2005/01/01  13:55:43  560   89.0
6450  2005/01/01  13:55:43  560   91.6
6451  2005/01/01  13:55:55  940   79.7
6452  2005/01/01  13:56:00  489   87.5
6453  2005/01/01  13:56:07  854   84.5
6454  2005/01/01  13:56:07  854   83.7
6455  2005/01/01  13:56:19  668   89.6
6456  2005/01/01  13:56:19  672   91.6
6457  2005/01/01  13:56:24  265   98.7
6458  2005/01/01  13:56:42  791   94.8
6459  2005/01/01  13:56:42  791   93.3
6460  2005/01/01  13:57:06  067   85.0
6461  2005/01/01  13:57:44  545   83.6
6462  2005/01/01  13:57:44  541   82.6
6463  2005/01/01  13:58:20  231   95.5
6464  2005/01/01  13:58:33  328   88.3
6465  2005/01/01  13:58:35  798  101.8
6466  2005/01/01  13:58:35  798  104.1
6467  2005/01/01  13:58:42  332   81.9
6468  2005/01/01  13:58:42  332  101.2
6469  2005/01/01  13:58:51  097   82.1
6470  2005/01/01  13:58:51  097   79.9
6471  2005/01/01  13:59:17  369   92.3
6472  2005/01/01  13:59:31  097   74.7
6473  2005/01/01  13:59:31  097   81.8
6474  2005/01/01  13:59:31  097  105.5
6475  2005/01/01  13:59:31  101   83.2
6476  2005/01/01  13:59:31  101  107.2
6477  2005/01/01  13:59:51  261   89.0
6478  2005/01/01  13:59:51  261   97.4
6479  2005/01/01  13:59:51  261   82.7
6480  2005/01/01  13:59:51  261  108.3
6481  2005/01/01  13:59:53  713   92.0
6482  2005/01/01  13:59:53  713   88.7
6483  2005/01/01  14:00:07  690   80.3
6484  2005/01/01  14:00:07  690  105.5
6485  2005/01/01  14:00:18  907   93.5
6486  2005/01/01  14:00:24  608   79.4
6487  2005/01/01  14:00:24  608  102.9
6488  2005/01/01  14:00:24  608   80.4
6489  2005/01/01  14:00:26  078   89.7
6490  2005/01/01  14:00:39  806   82.4
6491  2005/01/01  14:01:05  369   88.8
6492  2005/01/01  14:01:43  261   88.3
6493  2005/01/01  14:01:43  269   86.8
6494  2005/01/01  14:01:43  489   96.3
6495  2005/01/01  14:01:48  216   89.2
6496  2005/01/01  14:02:02  149   87.5
6497  2005/01/01  14:02:09  832   90.9
6498  2005/01/01  14:02:18  701   86.9
6499  2005/01/01  14:02:32  612  102.2
6500  2005/01/01  14:02:32  612   83.0
6501  2005/01/01  14:02:32  612  107.8
6502  2005/01/01  14:02:39  690   82.2
6503  2005/01/01  14:02:39  672   83.6
6504  2005/01/01  14:02:40  466   89.9
6505  2005/01/01  14:02:50  478   96.2
6506  2005/01/01  14:02:50  474   97.0
6507  2005/01/01  14:02:50  839   78.0
6508  2005/01/01  14:02:50  839   98.1
6509  2005/01/01  14:03:17  791   76.1
6510  2005/01/01  14:03:17  791   98.3
6511  2005/01/01  14:03:44  153   89.7
6512  2005/01/01  14:04:06  522   84.2
6513  2005/01/01  14:04:06  522  108.6
6514  2005/01/01  14:04:11  295   88.8
6515  2005/01/01  14:04:21  399   74.5
6516  2005/01/01  14:04:21  399  101.3
6517  2005/01/01  14:04:21  399   99.0
6518  2005/01/01  14:04:54  907   86.2
6519  2005/01/01  14:04:54  907   85.0
6520  2005/01/01  14:05:19  578   96.3
6521  2005/01/01  14:05:29  466   96.5
6522  2005/01/01  14:06:11  552   90.2
6523  2005/01/01  14:06:11  556   89.0
6524  2005/01/01  14:06:12  373   73.6
6525  2005/01/01  14:06:12  373   95.1
6526  2005/01/01  14:06:19  205   88.4
6527  2005/01/01  14:06:40  810   87.4
6528  2005/01/01  14:06:40  810   88.4
6529  2005/01/01  14:06:40  810  109.3
6530  2005/01/01  14:06:40  810   84.4
6531  2005/01/01  14:06:40  810  104.6
6532  2005/01/01  14:06:54  190   82.1
6533  2005/01/01  14:06:55  489   80.4
6534  2005/01/01  14:07:01  418   81.8
6535  2005/01/01  14:07:01  418   84.1
6536  2005/01/01  14:07:01  418  108.9
6537  2005/01/01  14:07:09  899   87.7
6538  2005/01/01  14:07:09  903   89.7
6539  2005/01/01  14:07:24  608   84.6
6540  2005/01/01  14:07:36  858   86.1
6541  2005/01/01  14:07:36  858  105.8
6542  2005/01/01  14:07:37  869   84.7
6543  2005/01/01  14:07:51  687   93.5
6544  2005/01/01  14:08:08  354   83.4
6545  2005/01/01  14:08:08  354   81.9
6546  2005/01/01  14:08:14  451   79.3
6547  2005/01/01  14:08:14  451  103.1
6548  2005/01/01  14:08:26  097   89.9
6549  2005/01/01  14:09:30  235   85.1
6550  2005/01/01  14:10:00  970   84.4
6551  2005/01/01  14:10:11  825   82.5
6552  2005/01/01  14:10:30  127   87.2
6553  2005/01/01  14:10:52  149   87.5
6554  2005/01/01  14:10:52  149  109.1
6555  2005/01/01  14:11:10  172   78.8
6556  2005/01/01  14:11:10  172  101.0
6557  2005/01/01  14:11:10  172   85.6
6558  2005/01/01  14:11:10  172   80.1
6559  2005/01/01  14:11:10  172  102.5
6560  2005/01/01  14:11:10  172   86.7
6561  2005/01/01  14:11:29  146   88.1
6562  2005/01/01  14:11:29  146   87.4
6563  2005/01/01  14:11:40  052   93.3
6564  2005/01/01  14:12:20  437   90.4
6565  2005/01/01  14:12:20  444   92.2
6566  2005/01/01  14:12:25  511   91.4
6567  2005/01/01  14:12:25  511   90.4
6568  2005/01/01  14:12:30  414   84.5
6569  2005/01/01  14:12:30  414  103.7
6570  2005/01/01  14:12:43  698   70.8
6571  2005/01/01  14:12:43  698   94.0
6572  2005/01/01  14:13:13  683   89.0
6573  2005/01/01  14:13:44  728   91.0
6574  2005/01/01  14:14:07  660   81.6
6575  2005/01/01  14:14:18  351   90.9
6576  2005/01/01  14:14:18  369   89.6
6577  2005/01/01  14:14:18  354   93.0
6578  2005/01/01  14:14:21  839   97.6
6579  2005/01/01  14:14:21  836   95.1
6580  2005/01/01  14:14:27  146   80.8
6581  2005/01/01  14:14:27  146  107.0
6582  2005/01/01  14:14:30  048   87.6
6583  2005/01/01  14:14:30  048   88.2
6584  2005/01/01  14:15:20  806   83.9
6585  2005/01/01  14:15:20  806   85.0
6586  2005/01/01  14:15:37  642   93.3
6587  2005/01/01  14:15:37  638   94.8
6588  2005/01/01  14:15:38  168   83.7
6589  2005/01/01  14:15:38  168  107.3
6590  2005/01/01  14:15:38  123  108.0
6591  2005/01/01  14:15:38  123   77.1
6592  2005/01/01  14:15:38  123   98.8
6593  2005/01/01  14:15:48  881   93.4
6594  2005/01/01  14:15:59  556   80.5
6595  2005/01/01  14:15:59  556   81.4
6596  2005/01/01  14:16:20  254   94.0
6597  2005/01/01  14:16:20  254   74.4
6598  2005/01/01  14:16:28  160   91.6
6599  2005/01/01  14:16:31  687   79.6
6600  2005/01/01  14:16:31  687  108.5
6601  2005/01/01  14:16:37  399   84.4
6602  2005/01/01  14:16:43  474   87.9
6603  2005/01/01  14:16:49  985   72.1
6604  2005/01/01  14:16:49  985   98.9
6605  2005/01/01  14:17:03  366   87.8
6606  2005/01/01  14:17:03  366   86.2
6607  2005/01/01  14:17:03  366   89.0
6608  2005/01/01  14:17:31  489   88.3
6609  2005/01/01  14:18:09  104   85.2
6610  2005/01/01  14:18:17  604   84.1
6611  2005/01/01  14:18:17  604  109.2
6612  2005/01/01  14:18:17  604   80.7
6613  2005/01/01  14:19:13  463   97.5
6614  2005/01/01  14:19:18  444   88.9
6615  2005/01/01  14:19:18  444   88.3
6616  2005/01/01  14:19:35  810   93.4
6617  2005/01/01  14:19:35  810   90.5
6618  2005/01/01  14:19:54  164   75.8
6619  2005/01/01  14:19:54  164   98.9
6620  2005/01/01  14:19:54  164  102.7
6621  2005/01/01  14:20:18  425   81.2
6622  2005/01/01  14:20:18  425   77.1
6623  2005/01/01  14:20:18  425  100.4
6624  2005/01/01  14:20:24  201   86.4
6625  2005/01/01  14:20:48  791   87.0
6626  2005/01/01  14:20:48  787   89.2
6627  2005/01/01  14:20:58  847   99.3
6628  2005/01/01  14:21:07  317   88.6
6629  2005/01/01  14:21:34  041   89.6
6630  2005/01/01  14:21:34  041   90.4
6631  2005/01/01  14:21:52  552   89.6
6632  2005/01/01  14:22:50  287   85.0
6633  2005/01/01  14:22:50  287   86.2
6634  2005/01/01  14:22:58  007   86.4
6635  2005/01/01  14:23:02  679   90.8
6636  2005/01/01  14:23:14  787   91.3
6637  2005/01/01  14:23:14  795   92.2
6638  2005/01/01  14:24:00  608   85.9
6639  2005/01/01  14:24:37  220  105.1
6640  2005/01/01  14:24:56  448   86.8
6641  2005/01/01  14:25:30  612   81.2
6642  2005/01/01  14:25:30  612   93.2
6643  2005/01/01  14:25:40  757   81.8
6644  2005/01/01  14:25:40  754   80.8
6645  2005/01/01  14:26:40  160   86.5
6646  2005/01/01  14:27:35  545   87.1
6647  2005/01/01  14:27:53  970   87.4
6648  2005/01/01  14:28:46  321   92.7
6649  2005/01/01  14:28:51  802   89.4
6650  2005/01/01  14:28:55  716   89.6
6651  2005/01/01  14:28:55  716   87.9
6652  2005/01/01  14:29:05  892   84.8
6653  2005/01/01  14:29:05  888   84.5
6654  2005/01/01  14:29:16  317   88.8
6655  2005/01/01  14:29:16  317   91.2
6656  2005/01/01  14:29:19  668   88.6
6657  2005/01/01  14:29:43  160   76.9
6658  2005/01/01  14:29:43  160   96.4
6659  2005/01/01  14:29:57  444   91.4
6660  2005/01/01  14:29:57  444   90.5
6661  2005/01/01  14:30:04  981   78.9
6662  2005/01/01  14:30:04  981  107.7
6663  2005/01/01  14:30:04  981   78.9
6664  2005/01/01  14:30:04  981  107.7
6665  2005/01/01  14:31:47  869   86.4
6666  2005/01/01  14:31:48  470   81.7
6667  2005/01/01  14:31:59  955   81.4
6668  2005/01/01  14:31:59  955  108.2
6669  2005/01/01  14:31:59  955   70.2
6670  2005/01/01  14:31:59  955   80.9
6671  2005/01/01  14:31:59  955  107.8
6672  2005/01/01  14:32:13  063   75.3
6673  2005/01/01  14:32:13  063   99.6
6674  2005/01/01  14:32:14  899   92.6
6675  2005/01/01  14:32:14  888   92.2
6676  2005/01/01  14:32:45  903   87.8
6677  2005/01/01  14:32:56  175   78.5
6678  2005/01/01  14:32:56  175  107.0
6679  2005/01/01  14:32:56  175  106.1
6680  2005/01/01  14:33:18  089   87.9
6681  2005/01/01  14:33:18  089   88.3
6682  2005/01/01  14:33:27  448   82.2
6683  2005/01/01  14:33:27  448  106.9
6684  2005/01/01  14:33:42  896   85.9
6685  2005/01/01  14:33:49  922   95.9
6686  2005/01/01  14:33:49  922   94.5
6687  2005/01/01  14:34:11  806   88.7
6688  2005/01/01  14:34:15  246   73.8
6689  2005/01/01  14:34:15  246   91.3
6690  2005/01/01  14:34:15  246  109.5
6691  2005/01/01  14:34:15  246   96.2
6692  2005/01/01  14:34:29  265   95.1
6693  2005/01/01  14:34:55  485   90.9
6694  2005/01/01  14:34:55  485   92.8
6695  2005/01/01  14:35:07  937   90.1
6696  2005/01/01  14:35:07  937   88.5
6697  2005/01/01  14:35:16  392   92.6
6698  2005/01/01  14:35:16  392   94.8
6699  2005/01/01  14:35:16  392   91.0
6700  2005/01/01  14:35:47  201   92.2
6701  2005/01/01  14:35:58  112   84.5
6702  2005/01/01  14:35:58  112  106.4
6703  2005/01/01  14:36:47  526   90.9
6704  2005/01/01  14:36:57  474   90.2
6705  2005/01/01  14:36:57  478   91.2
6706  2005/01/01  14:37:28  381   94.0
6707  2005/01/01  14:37:52  978   86.9
6708  2005/01/01  14:37:52  978   88.1
6709  2005/01/01  14:38:15  489   77.4
6710  2005/01/01  14:38:15  701   92.0
6711  2005/01/01  14:38:52  287   95.5
6712  2005/01/01  14:38:52  284   93.1
6713  2005/01/01  14:39:11  213   81.0
6714  2005/01/01  14:39:11  213  102.2
6715  2005/01/01  14:39:16  989   95.3
6716  2005/01/01  14:39:16  993   93.3
6717  2005/01/01  14:39:44  067   91.0
6718  2005/01/01  14:39:56  769   85.5
6719  2005/01/01  14:40:02  806   88.6
6720  2005/01/01  14:40:12  563   89.5
6721  2005/01/01  14:40:12  526   87.8
6722  2005/01/01  14:40:29  362   86.0
6723  2005/01/01  14:40:34  082   82.6
6724  2005/01/01  14:40:39  127   94.8
6725  2005/01/01  14:41:19  985   86.3
6726  2005/01/01  14:41:19  985  107.9
6727  2005/01/01  14:41:45  586   91.6
6728  2005/01/01  14:41:45  589   92.8
6729  2005/01/01  14:41:56  474  104.4
6730  2005/01/01  14:41:56  474  102.6
6731  2005/01/01  14:42:21  993   84.4
6732  2005/01/01  14:42:59  015   89.1
6733  2005/01/01  14:42:59  019   92.4
6734  2005/01/01  14:43:03  198   88.0
6735  2005/01/01  14:43:03  198  108.1
6736  2005/01/01  14:44:01  392   83.4
6737  2005/01/01  14:44:01  392   84.4
6738  2005/01/01  14:44:09  310   88.9
6739  2005/01/01  14:44:09  321   90.3
6740  2005/01/01  14:44:13  918   91.4
6741  2005/01/01  14:44:13  914   90.5
6742  2005/01/01  14:44:13  914   89.3
6743  2005/01/01  14:44:28  922   87.0
6744  2005/01/01  14:44:28  922   84.3
6745  2005/01/01  14:45:27  332   93.7
6746  2005/01/01  14:45:28  884   87.6
6747  2005/01/01  14:45:48  556   85.8
6748  2005/01/01  14:45:55  698  103.3
6749  2005/01/01  14:45:55  698  101.7
6750  2005/01/01  14:46:18  261   92.7
6751  2005/01/01  14:46:29  679   85.7
6752  2005/01/01  14:46:29  619   84.1
6753  2005/01/01  14:46:36  881   96.3
6754  2005/01/01  14:47:33  981   98.4
6755  2005/01/01  14:47:33  981   96.5
6756  2005/01/01  14:48:05  216   90.6
6757  2005/01/01  14:48:05  216   89.3
6758  2005/01/01  14:48:22  910   83.7
6759  2005/01/01  14:48:22  910   84.4
6760  2005/01/01  14:48:23  067   78.0
6761  2005/01/01  14:48:23  063   77.0
6762  2005/01/01  14:48:28  922   82.1
6763  2005/01/01  14:48:53  933   85.2
6764  2005/01/01  14:48:53  937   84.5
6765  2005/01/01  14:49:34  731   85.5
6766  2005/01/01  14:50:35  060   85.5
6767  2005/01/01  14:50:35  063   81.3
6768  2005/01/01  14:50:35  063  107.4
6769  2005/01/01  14:51:02  657   94.1
6770  2005/01/01  14:52:00  198   95.9
6771  2005/01/01  14:52:00  194   96.7
6772  2005/01/01  14:52:35  340   79.8
6773  2005/01/01  14:53:35  552   91.8
6774  2005/01/01  14:54:07  131   92.9
6775  2005/01/01  14:55:32  414   81.4
6776  2005/01/01  14:55:57  694   95.9
6777  2005/01/01  14:55:59  451   88.5
6778  2005/01/01  14:55:59  451   90.2
6779  2005/01/01  14:56:44  571   98.9
6780  2005/01/01  14:56:44  578   95.5
6781  2005/01/01  14:56:49  836   81.3
6782  2005/01/01  14:56:53  160   85.7
6783  2005/01/01  14:56:53  160   82.5
6784  2005/01/01  14:56:53  160  107.9
6785  2005/01/01  14:56:53  160   73.6
6786  2005/01/01  14:56:53  160   96.5
6787  2005/01/01  14:57:13  138   91.5
6788  2005/01/01  14:57:13  127   90.0
6789  2005/01/01  14:57:13  127   88.6
6790  2005/01/01  14:57:55  321   87.0
6791  2005/01/01  14:58:32  384   85.8
6792  2005/01/01  14:58:32  392   81.3
6793  2005/01/01  14:58:58  951   82.7
6794  2005/01/01  14:58:58  798   83.6
6795  2005/01/01  14:59:38  981   81.4
6796  2005/01/01  14:59:44  056   90.6
